n/a;code;type;class;specific;#desc;minrar;maxrar;ca1;ca1%;ca2;ca2%;ca3;ca3%;ca4;ca4%;eol;fa1;fa2;fa3;fa4;fa5;fa6;fa7;fa8;eol;#sum;bv1%;w1|1;a1|1;w1|2;a1|2;w1|3;a1|3;eol;bv2%;w2|1;a2|1;eol;bv3%;w3|1;a3|1;w3|2;a3|2;w3|3;a3|3;eol;da;#dif;#est;#est;#dps;#dmgr;mind;maxd;#avgd;at;#at%;are;tgt;rng;#rng%;vlc;kbk;pnc;bnc;cnt;ang;pts;eol;invart;envart;picksfx;dropsfx
;Tors_ClothRobe_01b;tors;light;Sorceress;;rare;immo;;;;;;;;;0;a;;;;;;;;0;1.3;0.3;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_ClothRobe_01b_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_ClothRobe_02;tors;light;Sorceress;;brok;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_ClothRobe_02_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_ClothRobe_03;tors;light;Sorceress;;brok;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_ClothRobe_03_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_ClothRobe_04;tors;light;Sorceress;;rare;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_ClothRobe_04_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_DarkGarment_02;tors;light;none;;brok;immo;;;;;;;;;0;a;;;;;;;;0;1.35;0.35;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_DarkGarment_02_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_DarkGarment_03;tors;light;none;;comm;immo;;;;;;;;;0;a;;;;;;;;0;1.25;0.25;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_DarkGarment_03_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_DarkGarment_04;tors;light;Assassin;;comm;immo;;;;;;;;;0;a;;;;;;;;0;1.25;0.25;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_DarkGarment_04_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_DarkRobe_01;tors;light;Sorceress;;brok;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_DarkRobe_01_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_EgyptianDress_01;tors;light;Sorceress;;epic;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_EgyptianDress_01_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_Leather_01;tors;medium;none;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1.5;0.5;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Leather_01_Spr;Items/ItemsEnv/Tors_Medium_01_Spr;Item_Armor_Leather_Pick;Item_Armor_Leather_Drop
;Tors_Leather_02;tors;medium;none;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1.5;0.5;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Leather_02_Spr;Items/ItemsEnv/Tors_Medium_01_Spr;Item_Armor_Leather_Pick;Item_Armor_Leather_Drop
;Tors_MageDress_01;tors;light;Sorceress;;rare;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_MageDress_01_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_MageDressPlate_01;tors;light;Sorceress;;rare;immo;;;;;;;;;0;a;;;;;;;;0;1.5;0.5;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_MageDressPlate_01_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Plate_Pick;Item_Armor_Plate_Drop
;Tors_MagePlate_01;tors;light;Sorceress;;epic;immo;;;;;;;;;0;a;;;;;;;;0;1.7;0.7;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_MagePlate_01_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Plate_Pick;Item_Armor_Plate_Drop
;Tors_Mail_01;tors;medium;none;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1.65;0.65;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Mail_01_Spr;Items/ItemsEnv/Tors_Medium_01_Spr;Item_Armor_Mail_Pick;Item_Armor_Mail_Drop
;Tors_Mail_02;tors;medium;none;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1.75;0.75;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Mail_02_Spr;Items/ItemsEnv/Tors_Medium_01_Spr;Item_Armor_Mail_Pick;Item_Armor_Mail_Drop
;Tors_Mail_03;tors;medium;none;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1.75;0.75;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Mail_03_Spr;Items/ItemsEnv/Tors_Medium_01_Spr;Item_Armor_Mail_Pick;Item_Armor_Mail_Drop
;Tors_Terracotta_01;tors;heavy;none;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.7;0.7;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Terracotta_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_Undead_01;tors;heavy;none;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.85;0.85;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Undead_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_Dragon_01;tors;heavy;none;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.9;0.9;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Dragon_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_Dragon_02;tors;heavy;none;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.9;0.9;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Dragon_02_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_Ribcage_01;tors;heavy;none;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.8;0.8;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Ribcage_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_Chinese_01;tors;heavy;none;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.7;0.7;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Chinese_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_Tortoise_01;tors;heavy;none;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.8;0.8;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Tortoise_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_PlateBreast_01;tors;heavy;none;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.9;0.9;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_PlateBreast_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_PlateBreast_01b;tors;heavy;none;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;2;1;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_PlateBreast_01b_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateBreast_Pick;Item_Armor_PlateBreast_Drop
;Tors_PlateHoly_01;tors;heavy;none;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.85;0.85;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_PlateHoly_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateElven_Pick;Item_Armor_PlateElven_Drop
;Tors_PlateDemon_01;tors;heavy;none;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.85;0.85;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_PlateDemon_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateElven_Pick;Item_Armor_PlateElven_Drop
;Tors_PlateElven_01;tors;heavy;none;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1.85;0.85;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_PlateElven_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateElven_Pick;Item_Armor_PlateElven_Drop
;Tors_PlateSamurai_01;tors;heavy;none;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;2;1;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_PlateSamurai_01_Spr;Items/ItemsEnv/Tors_Heavy_01_Spr;Item_Armor_PlateSamurai_Pick;Item_Armor_PlateSamurai_Drop
;Tors_Shirt_01;tors;light;none;;brok;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Shirt_01_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_Shirt_02;tors;light;none;;brok;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Shirt_02_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Tors_Shirt_04;tors;light;none;;brok;immo;;;;;;;;;0;a;;;;;;;;0;1.2;0.2;1;a;;;;;0;;;;0;1;1;rev;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Tors_Shirt_04_Spr;Items/ItemsEnv/Tors_Light_01_Spr;Item_Armor_Cloth_Pick;Item_Armor_Cloth_Drop
;Wais_Leather_01;wais;none;none;;brok;immo;;;;;;;;;0;;;;;;;;;0;0.35;0.35;1;a;;;;;0;;;;0;;;;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Wais_Leather_01_Spr;Items/ItemsEnv/Wais_Light_01_Spr;Item_Belt_Pick;Item_Belt_Drop
;Wais_Leather_02;wais;none;none;;brok;immo;;;;;;;;;0;;;;;;;;;0;0.5;0.5;1;a;;;;;0;;;;0;;;;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Wais_Leather_02_Spr;Items/ItemsEnv/Wais_Light_01_Spr;Item_Belt_Pick;Item_Belt_Drop
;Wais_Leather_03;wais;none;none;;brok;immo;;;;;;;;;0;;;;;;;;;0;0.6;0.6;1;a;;;;;0;;;;0;;;;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Wais_Leather_03_Spr;Items/ItemsEnv/Wais_Light_01_Spr;Item_Belt_Pick;Item_Belt_Drop
;Wais_Leather_04;wais;none;none;;brok;immo;;;;;;;;;0;;;;;;;;;0;0.6;0.6;1;a;;;;;0;;;;0;;;;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Wais_Leather_04_Spr;Items/ItemsEnv/Wais_Light_01_Spr;Item_Belt_Pick;Item_Belt_Drop
;Wais_Leather_05;wais;none;none;;brok;immo;;;;;;;;;0;;;;;;;;;0;0.6;0.6;1;a;;;;;0;;;;0;;;;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Wais_Leather_05_Spr;Items/ItemsEnv/Wais_Light_01_Spr;Item_Belt_Pick;Item_Belt_Drop
;Wais_Plate_01;wais;heavy;none;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1;1;1;a;;;;;0;;;;0;;;;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Wais_Plate_01_Spr;Items/ItemsEnv/Wais_Heavy_01_Spr;Item_Girdle_Pick;Item_Girdle_Drop
;Wais_Plate_02;wais;heavy;none;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;e;;0;1;1;1;a;;;;;0;;;;0;;;;;;;;0;d%;;;;;;;;;;;;;;;;;;;;;;0;Items/ItemsInv/Wais_Plate_02_Spr;Items/ItemsEnv/Wais_Heavy_01_Spr;Item_Girdle_Pick;Item_Girdle_Drop
;Wswo_Basic_01;weap;wswo;Knight;;brok;rare;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.78;600;598;158.7;0.79;61;94;77.5;0.4929;1.22;1.2984972;3.1;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Basic_01_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Basic_02;weap;wswo;Knight;;brok;epic;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.86;600;602;155.4;0.8;65;97;81;0.5208;1.2;1.350437088;3.22;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Basic_02_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Basic_03;weap;wswo;Knight;;brok;epic;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.14;600;601;144.9;0.79;61;93;77;0.5321190672;1.2;1.454316864;3.45;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Basic_03_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Basic_04;weap;wswo;Knight;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.8;600;598;157.9;0.88;76;97;86.5;0.5511233196;1.18;1.350437088;3.22;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Basic_04_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Basic_05;weap;wswo;Knight;;brok;epic;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.86;600;601;155.4;0.85;70;95;82.5;0.5321190672;1.2;1.350437088;3.22;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Basic_05_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Basic_06;weap;wswo;Knight;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.96;600;598;151.5;0.94;78;88;83;0.5511233196;1.18;1.4127649536;3.36;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Basic_06_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_BasicArabian_01;weap;wswo;Knight;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.28;600;600;182.9;0.87;80;103;91.5;0.5036126886;1.21;1.1322895584;2.71;;1;;;;;;;1;0;Items/ItemsInv/Wswo_BasicArabian_01_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Dual_01;weap;wswo;Knight;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.03;600;599;198;0.86;82;108;95;0.4846084362;1.23;1.0180218048;2.46;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Dual_01_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Dynasty_01;weap;wswo;Knight;;epic;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.76;600;602;126.1;1;72;72;72;0.570127572;1.17;1.7244042816;4.07;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Dynasty_01_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_EliteArabian_01;weap;wswo;Knight;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.86;600;601;155.4;0.82;68;97;82.5;0.5321190672;1.2;1.350437088;3.22;;1;;;;;;;1;0;Items/ItemsInv/Wswo_EliteArabian_01_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_EliteArabian_02;weap;wswo;Knight;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.75;600;597;160;0.92;79;93;86;0.5416211934;1.19;1.3192731552;3.15;;1;;;;;;;1;0;Items/ItemsInv/Wswo_EliteArabian_02_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_EliteArabian_03;weap;wswo;Knight;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.07;600;598;147.4;0.88;66;84;75;0.5131148148;1.21;1.4127649536;3.36;;1;;;;;;;1;0;Items/ItemsInv/Wswo_EliteArabian_03_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_EliteArabian_04;weap;wswo;Knight;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.07;600;598;147.4;0.76;57;93;75;0.5131148148;1.21;1.4127649536;3.36;;1;;;;;;;1;0;Items/ItemsInv/Wswo_EliteArabian_04_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Katana_01;weap;wswo;Knight;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.39;600;601;177;0.79;67;103;85;0.47510631;1.23;1.1530655136;2.76;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Katana_01_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wswo_Katana_02;weap;wswo;Knight;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.39;600;601;177;0.79;67;103;85;0.47510631;1.23;1.1530655136;2.76;;1;;;;;;;1;0;Items/ItemsInv/Wswo_Katana_02_Spr;Items/ItemsEnv/Wswo_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_Basic_01;weap;wkni;Assassin;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.24;600;685;114.5;0.75;43;72;57.5;0.5036126886;1.21;0.812;1.97;;1;;;;;;;2;0;Items/ItemsInv/Wkni_Basic_01_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_Basic_02;weap;wkni;Assassin;;brok;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.07;600;687;118.3;1;62;62;62;0.522616941;1.2;0.7888;1.92;;1;;;;;;;2;0;Items/ItemsInv/Wkni_Basic_02_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_EliteArabian_01;weap;wkni;Assassin;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.24;600;679;114.5;0.81;46;68;57;0.5036126886;1.21;0.812;1.97;;1;;;;;;;2;0;Items/ItemsInv/Wkni_EliteArabian_01_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_EliteArabian_02;weap;wkni;Assassin;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.33;600;688;112.6;0.38;21;88;54.5;0.47510631;1.23;0.812;1.97;;1;;;;;;;2;0;Items/ItemsInv/Wkni_EliteArabian_02_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_EliteArabian_03;weap;wkni;Assassin;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;4.82;600;679;124.5;0.65;40;84;62;0.5036126886;1.21;0.7424;1.81;;1;;;;;;;2;0;Items/ItemsInv/Wkni_EliteArabian_03_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_EliteArabian_04;weap;wkni;Assassin;;rare;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;3.99;600;680;150.4;0.5;32;97;64.5;0.43;1.26;0.58;1.44;;1;;;;;;;2;0;Items/ItemsInv/Wkni_EliteArabian_04_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_Holy_01;weap;wkni;Assassin;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.2;600;686;115.4;0.91;56;67;61.5;0.5321190672;1.2;0.812;1.97;;1;;;;;;;2;0;Items/ItemsInv/Wkni_Holy_01_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
;Wkni_Holy_03;weap;wkni;Assassin;;comm;immo;;;;;;;;;0;v%;ang%;acnt;apnc;abnc;arng%;;;0;1;1;1;d%;;;;;0;;;;0;;;;;;;;0;d%;5.76;600;683;104.2;0.67;32;64;48;0.4561020576;1.24;0.87;2.11;;1;;;;;;;2;0;Items/ItemsInv/Wkni_Holy_03_Spr;Items/ItemsEnv/Wkni_Basic_01_Spr;Item_Weapon_Sword_Pick;Item_Weapon_Sword_Drop
